Open,High,Low,Close,Adj Close,Volume
8.177349,8.241857,7.938993,8.020188,8.011072,180453860
7.927287,8.099391,7.903874,8.099391,8.090185,144567852
8.156926,8.156926,7.805742,7.847336,7.838416,174270770
7.878220,7.943974,7.726788,7.788058,7.779205,132667413
7.765144,7.985070,7.730773,7.828656,7.819757,177964564
7.721060,7.815705,7.415953,7.496153,7.487632,219535801
7.411470,7.561159,7.142976,7.446837,7.438373,238269759
7.597024,7.677473,7.364895,7.463774,7.455290,209759293
7.450573,7.459540,7.042354,7.042354,7.034349,202684876
7.181831,7.559166,7.181831,7.548706,7.540126,197718329
7.423176,7.704870,7.351196,7.633886,7.625209,331919470
7.702878,8.268009,7.577099,8.087187,8.077994,430921167
8.090923,8.169379,7.984074,8.066515,8.057346,185119281
8.130774,8.315581,8.076477,8.256054,8.246670,197830749
8.417947,8.775358,8.376353,8.684199,8.674329,308809170
8.581335,8.594037,8.470999,8.550949,8.541229,292444059
8.585071,8.687437,8.368632,8.431646,8.422063,187580472
8.326042,8.592792,8.269006,8.482456,8.472815,209056670
8.532269,8.542979,8.314585,8.479467,8.469830,263243015
8.470002,8.827911,8.447586,8.542979,8.533269,273718132
8.490924,8.851323,8.393539,8.809978,8.799964,291665150
8.878222,9.310353,8.852817,9.247339,9.236828,282579221
9.247339,9.489431,9.148210,9.433889,9.423166,199838246
9.364400,9.402258,8.913839,8.929281,8.919131,285213056
8.940240,9.090925,8.792045,8.917575,8.907438,210048373
8.796030,9.056554,8.754187,9.042357,9.032080,222844155
9.020937,9.040863,8.847587,8.908608,8.898482,166489714
8.630401,8.644847,8.460538,8.534511,8.524810,228067661
8.648583,8.801510,8.481210,8.794785,8.784788,241883252
8.903378,8.961410,8.503377,8.534012,8.524312,200295955
8.419691,8.690426,8.343726,8.628907,8.619099,249616129
8.642605,8.712344,8.207984,8.220687,8.211343,209626799
8.244597,8.707861,8.241359,8.604000,8.594220,244749957
8.521808,8.774611,8.441360,8.509106,8.499434,258529413
8.616702,8.779343,8.397524,8.398022,8.388476,225064447
8.292667,8.563402,8.246839,8.418197,8.408628,217612620
8.302132,8.485694,8.119566,8.148458,8.139195,232407869
8.220936,8.311098,8.028657,8.106614,8.097400,261970262
8.048831,8.194286,7.855057,7.943227,7.934198,313908211
7.882455,7.947212,7.537747,7.612467,7.603814,262175027
7.651819,7.725792,7.328780,7.685443,7.676707,290452622
7.471495,7.635630,7.209228,7.245094,7.236859,259822241
7.428407,7.733513,7.328780,7.675480,7.666756,270217058
7.723550,7.970126,7.614210,7.918071,7.909070,237832124
7.908856,8.094659,7.811969,8.058046,8.048887,201717262
8.122057,8.155930,7.945967,8.080213,8.071028,156841686
8.119317,8.212468,7.935008,7.962405,7.953355,198613673
7.974609,8.352194,7.947461,8.352194,8.342700,189206544
8.338993,8.468259,8.170624,8.296403,8.286973,201239478
8.261036,8.368632,8.153937,8.217698,8.208358,165064391
8.226664,8.293663,8.128034,8.223178,8.213831,190226352
8.307860,8.703627,8.294660,8.682456,8.672587,171500425
8.630152,8.812967,8.567885,8.646840,8.637012,153372732
8.727288,8.750700,8.374859,8.569629,8.559888,174102141
8.795283,8.945470,8.679965,8.799268,8.789266,241032074
8.717325,8.767139,8.604498,8.660040,8.650196,133410187
8.531771,8.563153,8.369878,8.535258,8.525557,124227898
8.690675,8.804748,8.622182,8.669006,8.659153,146760038
8.562406,8.847836,8.483452,8.819193,8.809169,132542948
9.048833,9.209481,8.974362,9.028658,9.018395,180192885
9.078472,9.258298,8.916578,9.209979,9.199511,152160204
9.140738,9.210975,9.001261,9.171623,9.161199,131703815
9.031149,9.059792,8.849580,8.932768,8.922614,147755757
9.053565,9.090925,8.871996,9.016205,9.005957,111022586
9.203005,9.323802,9.122058,9.277725,9.267179,135811153
9.248584,9.442109,9.222930,9.417451,9.406747,122461301
9.388310,9.389556,9.105869,9.188310,9.177866,137658049
9.143229,9.490926,9.070003,9.452071,9.441327,197967259
9.501885,9.785820,9.489929,9.682209,9.671204,408931050
9.614463,9.958174,9.584326,9.769382,9.758278,430840867
9.617700,9.729780,9.362158,9.447090,9.436352,177820024
9.369132,9.571623,9.367389,9.501137,9.490337,148370051
9.508111,9.713591,9.439867,9.560664,9.549797,140597024
9.651574,9.707364,9.492171,9.581337,9.570446,104751167
9.615210,9.792794,9.476978,9.700889,9.689862,135923572
9.572619,9.700889,9.533018,9.612719,9.601792,91967429
9.557925,9.689930,9.502881,9.556928,9.546064,118185333
9.613217,9.837377,9.609730,9.750204,9.739121,144941247
9.857053,10.056057,9.833143,9.862284,9.851073,174881049
9.838871,9.902633,9.752196,9.805497,9.794352,97471985
9.917078,10.022433,9.832894,10.011973,10.000593,128600225
9.962159,10.087191,9.894164,10.037128,10.025720,96391952
10.131774,10.168885,9.987564,10.049084,10.037662,105710750
10.064775,10.086942,9.775858,9.878224,9.866996,120441759
10.033641,10.214962,9.838124,10.145223,10.133691,155183494
10.032396,10.261537,9.992545,10.161413,10.149863,102755715
10.211973,10.236382,9.840864,9.938000,9.926703,152200354
9.815459,9.872745,9.672495,9.702134,9.691106,114138220
9.683703,9.768635,9.581337,9.651324,9.640354,117920344
9.740988,9.815957,9.690926,9.713591,9.702550,120799094
9.831400,9.895659,9.599021,9.883953,9.872719,134570520
9.865522,10.003504,9.788311,9.934762,9.923470,113925426
10.014712,10.103878,9.838124,9.892421,9.881176,91702440
9.870503,10.033392,9.809233,9.875484,9.864260,109199779
9.879469,9.929034,9.763404,9.800764,9.789624,69001669
9.762159,10.087191,9.713591,10.071250,10.059802,124645457
10.103131,10.258050,10.082458,10.101138,10.089657,121826932
10.178847,10.252073,10.077477,10.221687,10.210069,107152133
10.264277,10.391799,10.229159,10.391799,10.379987,106325044
10.429159,10.699894,10.424178,10.624178,10.612102,133394127
10.616457,10.708861,10.545473,10.670006,10.657878,105337356
10.610230,10.771127,10.560417,10.750953,10.738732,141841672
10.841862,10.989808,10.821937,10.965897,10.953432,146069460
11.085200,11.141738,10.945474,11.066520,11.053941,147783862
10.946470,10.981837,10.812472,10.928288,10.915867,124412588
10.923556,10.971377,10.753693,10.849832,10.837499,130684007
10.865025,10.906370,10.626918,10.774614,10.762367,134859599
10.753942,10.802759,10.669259,10.684950,10.672805,115037579
10.631650,10.652572,10.490927,10.581339,10.569311,117173555
10.498150,10.498150,10.311351,10.380342,10.368543,150036273
10.443605,10.487939,10.346718,10.361164,10.349387,122445241
10.365896,10.453817,10.250578,10.340242,10.328489,140127270
10.353194,10.428163,10.286444,10.312845,10.301123,123870563
10.416207,10.472247,10.325796,10.463032,10.451138,171002566
10.384825,10.398275,10.009731,10.145721,10.134190,165594371
10.128287,10.186568,10.026169,10.104127,10.092642,116418737
10.180342,10.267266,10.126045,10.194040,10.182453,98680498
10.137004,10.358673,10.124800,10.355435,10.343665,122236461
10.303380,10.665772,10.289184,10.593294,10.581253,130756276
10.610230,10.655062,10.516581,10.563904,10.551896,87097243
10.560417,10.640367,10.416457,10.500392,10.488457,104144903
10.565398,10.620193,10.414713,10.435635,10.423773,92778458
10.346469,10.346469,10.132272,10.174115,10.162551,101081463
10.124551,10.227664,10.004003,10.202010,10.190413,90843231
10.167888,10.191550,9.862533,9.878722,9.867494,130860666
9.962658,10.112097,9.914339,10.024675,10.013281,138163938
10.115086,10.322559,10.107116,10.221438,10.209820,131515110
10.201263,10.395286,10.179345,10.321313,10.309581,117502785
10.365398,10.573368,10.340740,10.567889,10.555877,162434571
10.553194,10.628412,10.482459,10.577603,10.565580,116266167
10.701389,10.926046,10.672248,10.913344,10.900940,151646285
10.876233,11.102136,10.811974,11.023681,11.011150,263162715
10.784577,10.846345,10.627665,10.716083,10.703902,275191634
10.706868,10.780841,10.616457,10.714091,10.701913,126612804
10.733269,10.757179,10.603256,10.657553,10.645439,119173022
10.660044,10.714838,10.547964,10.652322,10.640214,103855823
10.676980,10.989060,10.597777,10.892672,10.880290,139649486
10.854564,11.220194,10.834390,11.126296,11.113649,145619780
11.109359,11.127043,10.899396,11.078475,11.065883,100551484
10.983830,11.028911,10.861787,10.955187,10.942735,101679697
10.889932,10.904129,10.756930,10.865274,10.852924,79777911
11.023930,11.244602,11.023930,11.099397,11.086781,128423566
11.207492,11.275238,11.019446,11.034889,11.022346,114844859
11.176607,11.305126,11.149210,11.263033,11.250231,104000363
11.192299,11.307616,11.168886,11.300891,11.288046,95950302
11.357430,11.380095,11.155188,11.236383,11.223612,94031136
11.315088,11.329534,11.171377,11.216956,11.204206,84752487
11.349210,11.442610,11.332274,11.384827,11.371886,102105287
11.336010,11.417455,11.302386,11.372623,11.359696,69941178
11.299397,11.388065,11.267268,11.306122,11.293271,68756755
11.342735,11.500643,11.330530,11.421689,11.408707,94007046
11.510605,11.574615,11.429908,11.513843,11.500755,80107140
11.526297,11.536259,11.379596,11.457056,11.444034,67255147
11.245350,11.257554,11.036632,11.080717,11.068122,105200846
11.085947,11.150704,11.016707,11.090430,11.077825,94396500
10.958674,11.083456,10.923058,11.057803,11.045234,90538092
11.257803,11.511353,11.238625,11.467268,11.454233,160555554
11.595039,11.608738,11.523059,11.587567,11.574396,142953825
11.640120,11.708364,11.567144,11.674491,11.661221,98503838
11.684454,11.814466,11.674242,11.740245,11.726900,93990986
11.774865,11.780843,11.623931,11.656309,11.643060,79810030
11.670755,11.670755,11.475238,11.607990,11.594796,80255695
11.687692,11.765151,11.541241,11.575363,11.562206,71129616
11.451826,11.503382,11.407243,11.498650,11.485579,78609548
11.449086,11.626919,11.318077,11.351452,11.338549,104185053
11.352946,11.415462,11.272498,11.282959,11.270134,72462593
11.352946,11.413470,11.332523,11.395288,11.382336,66094814
11.396533,11.521813,11.351950,11.489435,11.476376,60192775
11.563906,11.631154,11.353445,11.422685,11.409701,106666319
11.433644,11.613221,11.427168,11.555936,11.542801,88145156
11.622685,11.729535,11.506869,11.729535,11.716203,101764012
11.716085,11.788315,11.647094,11.759423,11.746057,76401301
11.718825,11.875488,11.707368,11.833645,11.820194,79324216
11.832648,11.928041,11.773620,11.893919,11.880400,96283547
11.950208,12.188564,11.917331,12.161665,12.147841,103799614
12.218452,12.387817,12.133272,12.247095,12.233174,179996150
12.372873,12.378104,12.234891,12.240619,12.226706,131832295
12.147966,12.425925,12.110108,12.378602,12.364532,84973311
12.476236,12.502886,12.398776,12.429910,12.415781,122103967
12.472749,12.627668,12.396286,12.414966,12.400854,108573440
12.465028,12.488440,12.278975,12.372873,12.358809,101482963
12.311105,12.451578,12.254069,12.266024,12.252081,82291296
12.324804,12.490682,12.286447,12.416709,12.402596,73847766
12.441616,12.447095,12.279224,12.416709,12.402596,84282733
12.453322,12.456809,12.135513,12.349959,12.335921,126139035
12.278975,12.365401,12.129536,12.134517,12.120724,112949783
12.048340,12.247593,12.019946,12.069261,12.055542,104421937
12.145725,12.264779,12.038377,12.167394,12.153563,86105539
12.246597,12.437631,12.246597,12.421940,12.407821,109701653
12.428415,12.926299,12.398776,12.890184,12.875533,195698788
12.940745,13.032401,12.785577,12.806498,12.791941,172797268
12.868018,12.989064,12.814468,12.858055,12.843440,109934523
13.036635,13.094917,12.934518,13.052078,13.037243,133386097
13.060795,13.137258,12.985826,13.103634,13.088739,121951397
13.261792,13.339500,13.200521,13.333025,13.317870,130824531
13.293921,13.372377,13.132526,13.198280,13.183278,244930632
13.632153,13.816961,13.562415,13.694918,13.679351,355001664
13.765653,13.788318,13.667023,13.750709,13.735079,129198459
13.739501,13.772129,13.467022,13.741494,13.725875,162354271
13.696412,13.931531,13.673747,13.726051,13.710449,147374332
13.698654,13.823187,13.648841,13.800522,13.784836,93810311
13.829414,13.895168,13.728542,13.790560,13.774884,96066737
13.841867,13.988567,13.720821,13.803511,13.787821,119261352
13.722814,13.812228,13.553199,13.656064,13.640542,129142249
13.645603,13.698654,13.406001,13.457060,13.441764,103096990
13.524557,13.744233,13.474494,13.724806,13.709206,101282213
13.698654,13.702888,13.306125,13.352950,13.337772,139260032
13.376860,13.436138,13.156686,13.299899,13.284781,128564090
13.200770,13.387321,13.158180,13.382091,13.366879,95564863
13.469513,13.586574,13.360422,13.457807,13.442510,93657741
13.536512,13.692926,13.515839,13.665030,13.649497,74185025
13.641867,13.742988,13.586574,13.726051,13.710449,73341877
13.834395,14.011980,13.804009,14.010236,13.994311,106393299
14.015716,14.166401,13.997534,14.116089,14.100043,89566463
14.208742,14.283960,14.093673,14.210735,14.194583,93135792
14.185828,14.269016,14.084707,14.143238,14.127162,75734813
14.179103,14.259303,14.112353,14.247846,14.231650,66921903
14.321320,14.370884,14.266027,14.353201,14.336886,88297726
14.318082,14.383587,14.289440,14.383338,14.366989,76955370
14.362416,14.415467,14.248344,14.362416,14.346091,62216331
14.290685,14.296414,14.196787,14.271258,14.255036,87045048
14.184334,14.236638,14.181843,14.195791,14.179655,80548789
14.358431,14.610237,14.342740,14.504384,14.487898,102281946
14.508618,14.552703,14.359676,14.522815,14.506308,64448667
14.605505,14.621694,14.512852,14.588818,14.572235,58667077
14.246600,14.507124,14.220946,14.439876,14.423462,55591593
14.461545,14.537261,14.373873,14.520573,14.504067,69262644
14.648344,14.725306,14.520573,14.691682,14.674982,93159882
14.719826,14.769889,14.600773,14.632902,14.616269,66777363
14.671009,14.731034,14.570387,14.588818,14.572235,57362205
14.770138,14.815219,14.425430,14.570636,14.554074,100920864
14.550710,14.662292,14.470760,14.601520,14.584923,65693315
14.533027,14.711358,14.495667,14.621445,14.604825,61188493
14.632653,14.678232,14.535019,14.670511,14.653836,71507025
14.705879,14.812230,14.705132,14.732280,14.715534,66982128
14.811483,14.813226,14.638382,14.707622,14.690904,69057879
14.828170,14.876987,14.759926,14.837635,14.820769,76822876
14.777112,14.853824,14.719577,14.773127,14.756334,91557900
14.909117,14.953202,14.860300,14.888195,14.871272,112797213
14.855319,14.885207,14.788569,14.793052,14.776237,105947635
14.845107,14.917336,14.819453,14.854820,14.837935,141789477
14.884459,14.940001,14.836141,14.911110,14.894161,103233500
14.977361,14.981346,14.915344,14.971882,14.954864,75513988
15.031160,15.264535,15.014970,15.234896,15.217579,83218760
15.266029,15.430164,15.249591,15.404261,15.386751,34476745
15.483464,15.591310,15.404261,15.513601,15.495968,68170566
15.560177,15.562667,15.399529,15.427175,15.409639,57205620
15.404759,15.510114,15.392555,15.510114,15.492484,58843737
15.560426,15.576615,15.441621,15.441621,15.424069,48974884
15.615220,15.678981,15.547723,15.610239,15.592496,78541293
15.620949,15.637387,15.480475,15.541497,15.523831,120638494
15.588072,15.588072,15.102393,15.149715,15.132495,159744526
15.178109,15.193053,14.760922,14.797037,14.780218,257533695
14.744733,15.024933,14.672753,14.994298,14.977255,189680313
15.055070,15.055070,14.795543,14.971633,14.954616,289597429
14.885456,14.898158,14.645107,14.706875,14.690158,194859654
14.358431,14.654571,14.293923,14.622441,14.605821,260838034
14.542989,14.799528,14.515841,14.691184,14.674485,170239717
14.778108,14.783587,14.397036,14.445853,14.429433,218194794
14.475741,14.705381,14.353450,14.635642,14.619006,173315202
14.594795,14.594795,14.328543,14.456065,14.439633,130515377
14.531532,14.615717,14.252827,14.520075,14.503571,253253712
14.059800,14.211731,13.321567,13.698903,13.683332,273035583
13.613722,13.695665,13.337757,13.449588,13.434300,177458675
13.399027,13.688691,13.357184,13.509862,13.494506,174873019
13.481219,13.640123,13.332775,13.501892,13.486545,159170382
13.561418,13.623934,13.215465,13.307371,13.292245,129648138
13.411979,13.474245,13.091181,13.199027,13.184024,166240784
13.315092,13.345229,13.207993,13.275739,13.260649,90369462
13.324058,13.324058,13.140994,13.228417,13.213381,164462143
13.167395,13.501892,13.156436,13.470011,13.454700,120413655
13.374868,13.399774,13.089936,13.120322,13.105409,135614418
13.160671,13.287694,13.012725,13.232651,13.217609,126713179
13.262788,13.499401,13.238628,13.286947,13.271845,108175956
13.438131,13.487695,13.326798,13.360920,13.345733,113206742
13.301891,13.394544,13.142987,13.311356,13.296226,107380987
13.283211,13.461792,13.188068,13.359924,13.344739,96761331
13.274494,13.378604,13.212975,13.278230,13.263137,91529795
13.371630,13.552452,13.307620,13.481966,13.466641,146723904
13.499401,13.534270,13.390061,13.405005,13.389769,81492313
13.388317,13.574370,13.353448,13.529787,13.514408,93826371
13.462788,13.549961,13.442116,13.468517,13.453208,102506786
13.632651,13.636387,13.474494,13.519326,13.503960,86105539
13.524308,13.539999,13.257557,13.326798,13.311650,115334688
13.299650,13.410733,13.213224,13.237134,13.222088,93412827
13.128790,13.162912,12.951455,13.111604,13.096701,132864148
13.136262,13.244108,13.038130,13.120820,13.105906,82279251
13.180596,13.282464,13.144232,13.267520,13.252439,89851528
13.337010,13.590559,13.325303,13.475989,13.460671,174925214
13.508367,13.651830,13.430908,13.582091,13.566653,124039193
13.611481,13.851332,13.604009,13.812976,13.797276,127829347
13.981344,14.138754,13.945230,14.052577,14.036604,157074555
14.066774,14.076737,13.972876,14.009489,13.993565,95813793
13.943985,14.063785,13.860547,13.952453,13.936593,127540267
14.041369,14.408493,14.002764,14.357435,14.341116,227043838
14.302889,14.600524,14.301395,14.474247,14.457795,169966698
14.648593,14.652080,14.424932,14.434396,14.417989,110548817
14.114097,14.183088,13.848094,14.026924,14.010981,186853758
13.993300,14.157434,13.966650,14.077235,14.061234,137774484
14.154446,14.232902,14.053574,14.086201,14.070189,133362007
14.065280,14.157933,14.021444,14.107123,14.091088,71354455
13.947721,14.146974,13.879974,13.947721,13.931867,192486794
13.850834,14.118331,13.805255,13.885454,13.869671,160792439
13.873997,13.905628,13.499401,13.673747,13.658205,220876809
13.586823,13.943985,13.442116,13.881220,13.865441,263592319
13.923312,14.246600,13.914346,14.019452,14.003517,157825359
14.078979,14.131781,13.948219,14.014719,13.998789,108252241
14.022440,14.065280,13.961917,14.008742,13.992819,124645457
14.018206,14.137758,13.954694,14.114844,14.098801,79412546
14.073499,14.190311,14.017708,14.125056,14.109001,121686407
14.230411,14.282715,14.085952,14.166899,14.150796,84423257
14.219203,14.318331,14.171880,14.221943,14.205777,76345092
14.183337,14.218954,14.082216,14.152453,14.136367,82712870
14.129539,14.165654,13.994047,14.035890,14.019936,103626969
14.030411,14.193051,13.948966,14.134271,14.118205,78191988
14.134271,14.166152,14.047347,14.102640,14.086610,82572346
14.130784,14.296414,14.102640,14.264782,14.248568,94448695
14.259801,14.667024,14.224931,14.614471,14.597859,157078570
14.696414,14.753201,14.545729,14.670013,14.653338,136618166
14.748967,14.890188,14.652329,14.826925,14.810072,271485795
14.022440,14.167148,13.689439,13.702390,13.686814,491254466
13.667521,13.798032,13.574121,13.701145,13.685572,156343827
13.802515,13.939252,13.725055,13.824184,13.808471,119542401
13.859551,13.953947,13.752452,13.805753,13.790060,96018557
13.748467,13.760921,13.533025,13.625429,13.609941,131719875
13.630161,13.681718,13.506126,13.573872,13.558443,83889263
13.573374,13.573872,13.180845,13.241368,13.226317,175407013
13.174369,13.407994,13.131530,13.177109,13.162131,154364435
13.252825,13.320820,12.977109,13.180347,13.165366,136754676
13.284457,13.362414,13.117582,13.250334,13.235272,122814620
13.228666,13.391804,13.086947,13.093423,13.078540,97781139
13.113348,13.273249,13.077981,13.215465,13.200443,74590540
13.113846,13.119326,12.558179,12.611977,12.597641,243963019
12.477730,12.844854,12.465028,12.696411,12.681979,183975008
12.671255,12.889686,11.457056,12.420196,12.406078,200753664
12.452575,12.585825,11.988315,12.282462,12.268501,204322993
12.801268,13.021692,12.767146,12.992551,12.977783,165738910
12.843609,12.948466,12.658055,12.678727,12.664316,133402157
12.753198,12.753198,12.503135,12.587569,12.573261,154649500
12.864282,13.001268,12.711604,12.724306,12.709843,133530637
12.696660,12.727046,12.359922,12.640869,12.626501,165257111
12.622189,12.661541,12.412226,12.651828,12.637447,112170874
12.702388,12.726548,12.380345,12.412724,12.398615,113443627
12.360171,12.439374,12.147966,12.314592,12.300595,138344613
12.081466,12.094168,11.800768,11.830905,11.817457,197268650
11.682710,12.079722,11.566645,11.757181,11.743817,389084940
11.973371,12.199025,11.875488,11.884454,11.870945,174475535
11.660045,11.891677,11.556932,11.882213,11.868707,121148398
12.006746,12.198278,11.830656,11.842362,11.828901,139545096
12.078477,12.261790,11.981341,12.215713,12.201827,112785168
12.272500,12.290183,12.029909,12.095413,12.081665,116226017
11.965899,12.230656,11.958178,12.014218,12.000563,107071833
12.121565,12.300644,11.991553,12.288191,12.274223,102012942
12.331528,12.652575,12.321317,12.592799,12.578485,146575349
12.446348,12.683708,12.371130,12.421441,12.407322,157399770
12.429910,12.475987,12.033645,12.092674,12.078929,145852650
12.150706,12.175364,11.893919,12.074243,12.060518,107806577
12.135015,12.176360,11.755936,11.806247,11.792827,109569158
11.964404,12.166895,11.851577,12.129785,12.115997,103502504
12.017456,12.172126,11.995538,12.166895,12.153066,71535130
12.315837,12.316335,12.034641,12.034641,12.020962,81921917
12.031901,12.463285,12.009486,12.403260,12.389162,171022641
12.357929,12.552948,12.356435,12.484953,12.470761,91915234
12.539250,12.599524,12.370881,12.455314,12.441156,79388456
12.515838,12.539748,12.406746,12.454069,12.439913,115346733
12.450831,12.477481,12.076983,12.168390,12.154559,119787316
12.201765,12.368639,12.097904,12.110856,12.097090,89120799
12.126796,12.126796,11.909361,12.006248,11.992601,81468223
11.946721,12.023682,11.787318,11.833146,11.819695,76027907
11.881963,11.896658,11.720070,11.772872,11.759490,90144622
11.770631,11.894168,11.681465,11.757928,11.744563,70756221
11.542735,11.570381,11.235885,11.314092,11.301231,140609069
11.331527,11.403009,11.076483,11.082211,11.069613,144668227
11.090679,11.168139,10.800268,10.946221,10.933779,141070793
10.999272,11.015710,10.859297,10.872995,10.860637,77730264
11.058550,11.149957,10.800268,10.861040,10.848695,102787835
10.916831,11.240119,10.843855,11.212971,11.200226,125657235
11.296408,11.390555,11.199521,11.371377,11.358452,107156148
11.754940,11.787318,11.526297,11.643607,11.630372,173909421
11.765151,11.941241,11.733022,11.851328,11.837857,133875926
12.011229,12.278726,11.962163,12.184330,12.170481,159648166
12.201267,12.299648,12.116086,12.237630,12.223720,125187481
12.247344,12.321317,12.021939,12.304380,12.290395,195056389
11.684205,11.720070,11.445101,11.447343,11.434331,314165171
11.482212,11.697405,11.395288,11.610979,11.597781,182694226
11.482710,12.029660,11.472000,11.994791,11.981157,162787890
12.054816,12.097157,11.841366,11.892922,11.879404,131675710
12.035637,12.178851,12.016957,12.074990,12.061265,86230004
11.974367,12.218950,11.955438,12.205750,12.191876,90915501
12.181590,12.222935,12.076733,12.178602,12.164760,80107140
12.218701,12.391055,12.208490,12.269760,12.255814,98415508
12.327294,12.335015,12.021690,12.063533,12.049821,100214225
12.103384,12.176360,11.938502,12.079473,12.065742,107421137
11.946472,12.138502,11.933769,12.075986,12.062260,86085465
12.179100,12.285949,12.128041,12.214467,12.200583,74626675
12.216709,12.265526,12.123558,12.200021,12.186153,72362219
12.258552,12.627668,12.230407,12.610732,12.596398,153071607
12.600022,12.667519,12.541990,12.655066,12.640681,97178890
12.587818,12.596286,12.354941,12.458801,12.444640,133277692
12.509362,12.590308,12.487195,12.586572,12.572265,75168699
12.511853,12.602762,12.417705,12.545726,12.531466,83270954
12.396784,12.403509,12.241615,12.247593,12.233671,89253294
12.053321,12.322562,12.017705,12.254318,12.240389,88514535
12.179349,12.233894,12.104878,12.113346,12.099577,77678069
12.046845,12.201018,11.967642,12.094417,12.080669,52395658
12.167643,12.321317,12.105376,12.217207,12.203321,75911472
12.215214,12.225924,11.993794,12.008738,11.995088,107858771
11.980345,12.017705,11.637629,11.655562,11.642314,157588475
11.655562,11.745724,11.482461,11.507368,11.494288,157291365
11.494416,11.662536,11.400518,11.558426,11.545288,119895720
11.399771,11.416458,11.230904,11.242610,11.229831,110922211
11.207990,11.402511,11.207990,11.323058,11.310187,104072633
11.358924,11.388812,11.218949,11.232398,11.219630,71346425
11.271751,11.456807,11.149459,11.427915,11.414925,92842698
11.435885,11.451079,11.268264,11.274989,11.262174,49440624
11.210729,11.329285,11.158176,11.208488,11.195748,78163883
11.332025,11.580095,11.270256,11.465275,11.452243,129616018
11.527791,11.567393,11.464777,11.536259,11.523146,67620512
11.719074,11.752947,11.642362,11.713595,11.700281,101996882
11.569136,11.646098,11.532274,11.566645,11.553497,68652365
11.586322,11.768389,11.569385,11.720568,11.707246,96432101
11.901142,11.965152,11.720568,11.860046,11.846565,97588419
11.930781,11.949959,11.832648,11.859049,11.845569,79268006
11.977605,12.063533,11.943483,12.011727,11.998075,89996068
12.005251,12.073496,11.957182,11.965899,11.952298,88992319
11.953944,12.002263,11.917829,11.971129,11.957522,96472251
11.953944,12.016210,11.940494,11.981590,11.967971,79075287
12.048589,12.234143,11.984579,12.207991,12.194115,226509844
12.266522,12.712600,12.255563,12.659549,12.645159,176800216
12.694418,12.950957,12.675240,12.788565,12.774029,179321632
12.773621,12.896162,12.744231,12.851828,12.837219,101864387
12.817208,12.943734,12.734767,12.789063,12.774527,93043447
12.994792,13.146474,12.908117,13.133024,13.118096,134779299
13.171879,13.371132,13.171879,13.210733,13.195717,124761892
13.287196,13.289936,12.912849,13.130035,13.115111,146735949
13.146972,13.273747,13.068765,13.142987,13.128048,87213678
13.179600,13.247097,12.924556,13.095664,13.080779,130250387
13.200521,13.215963,13.026175,13.091430,13.076550,89333594
13.074743,13.156935,12.922812,13.009985,12.995197,77910939
13.160172,13.449588,13.114593,13.405503,13.390265,140809819
13.431157,13.448342,13.199027,13.308865,13.293736,110906151
13.355191,13.379849,13.179101,13.200770,13.185765,96191202
13.269513,13.389812,13.141243,13.358678,13.343493,114796679
13.411730,13.564158,13.379102,13.420696,13.405441,105445761
13.452576,13.598778,13.394544,13.484208,13.468882,150706777
13.623934,13.636138,13.507620,13.531780,13.516399,122682126
13.553697,13.580348,13.377607,13.472751,13.457437,266358649
14.925804,14.984833,14.734770,14.980101,14.963074,595214680
14.957685,15.434398,14.957685,15.385083,15.367596,284992232
15.164410,15.313103,15.015219,15.139005,15.121797,184203863
15.146726,15.376864,15.130786,15.142741,15.125529,141532518
15.230662,15.342493,15.093426,15.242617,15.225291,117257870
15.240873,15.313103,15.194298,15.256067,15.238727,90582257
15.332281,15.560177,15.316839,15.354946,15.337493,126809538
15.270263,15.472754,15.218707,15.407250,15.389737,100892759
15.336764,15.442119,15.251085,15.354199,15.336747,90012128
15.443364,15.467026,15.275245,15.406752,15.389239,87699492
15.369143,15.417213,15.267524,15.285207,15.267833,91473585
15.335768,15.458558,15.223190,15.317586,15.300175,123946848
15.408993,15.442119,15.307125,15.332530,15.315103,80203500
15.379853,15.487698,15.280226,15.446602,15.429045,135726838
15.557686,15.689193,15.494423,15.548471,15.530798,143367369
15.521322,15.578857,15.469766,15.568645,15.550948,70892731
15.542244,15.678483,15.520077,15.610737,15.592993,84367048
15.691186,15.712356,15.454822,15.562169,15.544480,89823423
15.493925,15.516839,15.380102,15.513850,15.496216,100254375
15.434647,15.438383,15.297910,15.372131,15.354658,90803081
15.292430,15.364909,14.974123,15.025929,15.008850,136228712
15.020699,15.043613,14.795792,14.831159,14.814301,139677591
14.763662,14.891433,14.531781,14.538506,14.521980,132791878
14.570387,14.682467,14.479975,14.534272,14.517752,98066204
14.670013,14.943488,14.659054,14.858307,14.841418,103988318
14.869266,14.891433,14.703388,14.715592,14.698866,92244464
14.631906,14.780599,14.514347,14.725306,14.708568,87791837
14.620449,14.670262,14.401021,14.520822,14.504316,86828238
14.627921,14.859304,14.621445,14.818706,14.801862,96215292
14.706377,14.769142,14.620200,14.694920,14.678216,52640573
14.674247,14.689939,14.444608,14.498406,14.481927,114816754
14.304384,14.304384,13.781095,13.840871,13.825138,285763111
14.022440,14.235890,14.007496,14.056064,14.040087,150726852
14.163412,14.279726,14.080971,14.242117,14.225928,102298006
14.183088,14.358182,14.146974,14.271507,14.255285,105642495
